model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V4,MT,train,sub-03,linear_predictivity,656,98,0.3067251689682935,
all-other-subjects,V4,MT,test,sub-03,linear_predictivity,656,98,0.5141384487075419,"[0.5043596141969661, 0.5133804622948421, 0.5071038838803955, 0.5242881663108698, 0.5215601168546355]"
all-other-subjects,V4,FST,train,sub-03,linear_predictivity,656,166,0.1516917331170323,
all-other-subjects,V4,FST,test,sub-03,linear_predictivity,656,166,0.33925404446766166,"[0.33806243753741605, 0.34187005377486934, 0.3385628415520649, 0.33139858451917276, 0.34637630495478555]"
all-other-subjects,V4,LO1,train,sub-03,linear_predictivity,656,74,0.20508490662636203,
all-other-subjects,V4,LO1,test,sub-03,linear_predictivity,656,74,0.4463115795168774,"[0.4493207073969572, 0.4480603239160407, 0.44396491717726927, 0.4463941646010266, 0.44381778449309317]"
all-other-subjects,V4,LO2,train,sub-03,linear_predictivity,656,75,0.15884381066195188,
all-other-subjects,V4,LO2,test,sub-03,linear_predictivity,656,75,0.31796552419260143,"[0.31254687080685095, 0.32299087826444034, 0.32096320739709694, 0.3116922972695436, 0.32163436722507543]"
all-other-subjects,V4,LO3,train,sub-03,linear_predictivity,656,124,0.23479943249668292,
all-other-subjects,V4,LO3,test,sub-03,linear_predictivity,656,124,0.4449243690211084,"[0.44770166822658547, 0.4470538835174383, 0.43765432299338636, 0.4482383822073197, 0.44397358816081184]"
all-other-subjects,V3A,V1,train,sub-03,linear_predictivity,253,361,0.02579492302306228,
all-other-subjects,V3A,V1,test,sub-03,linear_predictivity,253,361,0.07157581772613608,"[0.07700859922640188, 0.06842658522080336, 0.06782928971213902, 0.07410425094167211, 0.07051036352966407]"
all-other-subjects,V3A,V2,train,sub-03,linear_predictivity,253,525,0.06387128246305088,
all-other-subjects,V3A,V2,test,sub-03,linear_predictivity,253,525,0.13640532301138175,"[0.1340713443739119, 0.13449346000404858, 0.13830857704504906, 0.138590887252339, 0.13656234638156012]"
all-other-subjects,V3A,V3,train,sub-03,linear_predictivity,253,361,0.09415075938809163,
all-other-subjects,V3A,V3,test,sub-03,linear_predictivity,253,361,0.22259118126674565,"[0.22530283516521024, 0.22049052576575107, 0.22096500469503144, 0.2233126504520359, 0.2228848902556994]"
all-other-subjects,V3A,V4,train,sub-03,linear_predictivity,253,555,0.081761259220505,
all-other-subjects,V3A,V4,test,sub-03,linear_predictivity,253,555,0.20201047913397985,"[0.20751362928238906, 0.20096930087007506, 0.20113893049602008, 0.19779387608547727, 0.20263665893593774]"
all-other-subjects,V3A,V3A,train,sub-03,linear_predictivity,253,198,0.17545536253923671,
all-other-subjects,V3A,V3A,test,sub-03,linear_predictivity,253,198,0.3588920130919956,"[0.3586535728812153, 0.36335027308597695, 0.36063174909270906, 0.35645045418899013, 0.3553740162110863]"
all-other-subjects,V3A,V3B,train,sub-03,linear_predictivity,253,149,0.1027163784240323,
all-other-subjects,V3A,V3B,test,sub-03,linear_predictivity,253,149,0.22257198790382765,"[0.21839942580338936, 0.2173761852411937, 0.2244998712239052, 0.22532911028155905, 0.2272553469690911]"
all-other-subjects,V3A,V6,train,sub-03,linear_predictivity,253,157,0.07472068517178265,
all-other-subjects,V3A,V6,test,sub-03,linear_predictivity,253,157,0.20550982514385147,"[0.20326221428745211, 0.2092421849061949, 0.20213405336426452, 0.20425290634044804, 0.20865776682089773]"
all-other-subjects,V3A,V6A,train,sub-03,linear_predictivity,253,68,0.1106818378477214,
all-other-subjects,V3A,V6A,test,sub-03,linear_predictivity,253,68,0.2496026883385591,"[0.2545273008823508, 0.2505566625677539, 0.24973621943935817, 0.24670415268724455, 0.24648910611608782]"
all-other-subjects,V3A,V7,train,sub-03,linear_predictivity,253,88,0.19245553301392251,
all-other-subjects,V3A,V7,test,sub-03,linear_predictivity,253,88,0.32466144127881646,"[0.33191463708575647, 0.3231856644877112, 0.32610009415778074, 0.3212600886901065, 0.3208467219727274]"
