model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V1,MT,test,sub-06,linear_predictivity,471,95,0.2024974594034712,"[0.20235271021517548, 0.20568128435406846, 0.19259441362489924, 0.19622270466279562, 0.21563618416041716]"
all-other-subjects,V1,FST,train,sub-06,linear_predictivity,471,174,0.12725632413140733,
all-other-subjects,V1,FST,test,sub-06,linear_predictivity,471,174,0.19797396182816368,"[0.2046217519413403, 0.195124804796816, 0.18062698528686766, 0.19913647789703276, 0.2103597892187615]"
all-other-subjects,V1,LO1,train,sub-06,linear_predictivity,471,75,0.07983583063689424,
all-other-subjects,V1,LO1,test,sub-06,linear_predictivity,471,75,0.13826492320228384,"[0.13911976501238169, 0.1275887867289539, 0.14462296560646995, 0.1287626418021047, 0.15123045686150902]"
all-other-subjects,V1,LO2,train,sub-06,linear_predictivity,471,78,0.1334700675671244,
all-other-subjects,V1,LO2,test,sub-06,linear_predictivity,471,78,0.27220296001566907,"[0.2858130651637118, 0.2636976158058609, 0.2673162354081391, 0.2668128113975718, 0.2773750723030616]"
all-other-subjects,V1,LO3,train,sub-06,linear_predictivity,471,115,0.059078716714189086,
all-other-subjects,V1,LO3,test,sub-06,linear_predictivity,471,115,0.14472428671431178,"[0.1495428743179301, 0.13847891357991168, 0.13695559978024063, 0.13183519788877582, 0.16680884800470078]"
all-other-subjects,V2,V1,train,sub-06,linear_predictivity,512,597,0.20259933628491364,
all-other-subjects,V2,V1,test,sub-06,linear_predictivity,512,597,0.3193725236482958,"[0.3247869055423382, 0.31621073869090016, 0.3202772476715068, 0.3157675223049546, 0.31982020403177935]"
all-other-subjects,V2,V2,train,sub-06,linear_predictivity,512,631,0.19588201277585582,
all-other-subjects,V2,V2,test,sub-06,linear_predictivity,512,631,0.3192074435348702,"[0.3252007309740734, 0.3137826140669459, 0.32183727179062105, 0.31501403188832916, 0.3202025689543814]"
all-other-subjects,V2,V3,train,sub-06,linear_predictivity,512,432,0.20887558694198435,
all-other-subjects,V2,V3,test,sub-06,linear_predictivity,512,432,0.32433850583189006,"[0.3255204837570709, 0.3268851245147986, 0.32196957560597245, 0.31916482480242037, 0.3281525204791881]"
all-other-subjects,V2,V4,train,sub-06,linear_predictivity,512,560,0.19421998095629958,
all-other-subjects,V2,V4,test,sub-06,linear_predictivity,512,560,0.3292034231100482,"[0.3324226244057295, 0.33168532469544515, 0.3255965163706183, 0.32612846234506926, 0.33018418773337865]"
all-other-subjects,V2,V3A,train,sub-06,linear_predictivity,512,161,0.08278474258692356,
all-other-subjects,V2,V3A,test,sub-06,linear_predictivity,512,161,0.1566633828824173,"[0.1500478268542796, 0.15229859687636932, 0.14946480752868968, 0.15009233539876551, 0.18141334775398246]"
all-other-subjects,V2,V3B,train,sub-06,linear_predictivity,512,86,0.04797553565072896,
all-other-subjects,V2,V3B,test,sub-06,linear_predictivity,512,86,0.13916039399209185,"[0.1387017204569626, 0.14021100859194738, 0.14038040275688937, 0.13653250348155865, 0.1399763346731013]"
all-other-subjects,V2,V6,train,sub-06,linear_predictivity,512,86,0.03944103250957132,
all-other-subjects,V2,V6,test,sub-06,linear_predictivity,512,86,0.1219231619515507,"[0.11369603965406214, 0.11620693189250682, 0.11019983106589433, 0.13188245270184726, 0.13763055444344297]"
all-other-subjects,V2,V6A,train,sub-06,linear_predictivity,512,73,0.08535713197595661,
all-other-subjects,V2,V6A,test,sub-06,linear_predictivity,512,73,0.17626923472510048,"[0.18208967326096562, 0.17775305829115592, 0.16969330843824032, 0.17421422650840923, 0.17759590712673126]"
all-other-subjects,V2,V7,train,sub-06,linear_predictivity,512,83,0.08951325025958357,
all-other-subjects,V2,V7,test,sub-06,linear_predictivity,512,83,0.2001634394460806,"[0.20460793529445684, 0.2169866516607568, 0.1870865861747121, 0.18511932556153143, 0.2070166985389458]"
all-other-subjects,V2,V8,train,sub-06,linear_predictivity,512,107,0.11321784445661015,
all-other-subjects,V2,V8,test,sub-06,linear_predictivity,512,107,0.22381843118139627,"[0.221924811118793, 0.2246195875831312, 0.2319345688428285, 0.21466115322227286, 0.22595203513995576]"
all-other-subjects,V2,FFC,train,sub-06,linear_predictivity,512,217,0.08938534900207375,
all-other-subjects,V2,FFC,test,sub-06,linear_predictivity,512,217,0.1502196874268837,"[0.1511923913889193, 0.14836229331740633, 0.1495581348359494, 0.15147823392841506, 0.1505073836637285]"
all-other-subjects,V2,PIT,train,sub-06,linear_predictivity,512,105,0.17137818229311538,
all-other-subjects,V2,PIT,test,sub-06,linear_predictivity,512,105,0.2936345659401372,"[0.2942242136549226, 0.29372326303797686, 0.2920255299760326, 0.2905796680027022, 0.2976201550290518]"
all-other-subjects,V2,IPS1,train,sub-06,linear_predictivity,512,150,0.02992497757928304,
all-other-subjects,V2,IPS1,test,sub-06,linear_predictivity,512,150,0.12937317241659382,"[0.15018407854412022, 0.13748240278679102, 0.12838551694965286, 0.08924884407527088, 0.1415650197271342]"
all-other-subjects,V2,MST,train,sub-06,linear_predictivity,512,148,0.19069627724550087,
all-other-subjects,V2,MST,test,sub-06,linear_predictivity,512,148,0.25918623223224563,"[0.26334440761326683, 0.24922024412622087, 0.25481121447489213, 0.25749066928911724, 0.2710646256577309]"
all-other-subjects,V2,MT,train,sub-06,linear_predictivity,512,95,0.188983732723347,
all-other-subjects,V2,MT,test,sub-06,linear_predictivity,512,95,0.25997256843904265,"[0.26405683563035437, 0.2490921103648429, 0.2652921091276489, 0.2511246803787366, 0.27029710669363066]"
all-other-subjects,V2,FST,train,sub-06,linear_predictivity,512,174,0.14131981201553395,
all-other-subjects,V2,FST,test,sub-06,linear_predictivity,512,174,0.2525571790877275,"[0.2540779345229718, 0.24782727940609753, 0.2411962253396495, 0.2579133788547655, 0.2617710773151534]"
all-other-subjects,V2,LO1,train,sub-06,linear_predictivity,512,75,0.10547647026214362,
all-other-subjects,V2,LO1,test,sub-06,linear_predictivity,512,75,0.16880916824172504,"[0.16510213526777248, 0.1620095159826388, 0.17489266022867714, 0.16568831693698122, 0.1763532127925557]"
all-other-subjects,V2,LO2,train,sub-06,linear_predictivity,512,78,0.14108408084615034,
all-other-subjects,V2,LO2,test,sub-06,linear_predictivity,512,78,0.30295343935627017,"[0.3092653452900924, 0.29511511452517286, 0.2982272983860182, 0.3041559946785006, 0.3080034439015667]"
all-other-subjects,V2,LO3,train,sub-06,linear_predictivity,512,115,0.09891298114588694,
all-other-subjects,V2,LO3,test,sub-06,linear_predictivity,512,115,0.20520435466042636,"[0.20424325765760262, 0.196984895524072, 0.20313663485403877, 0.20171042359304592, 0.2199465616733724]"
all-other-subjects,V3,V1,train,sub-06,linear_predictivity,510,597,0.18147994437129872,
all-other-subjects,V3,V1,test,sub-06,linear_predictivity,510,597,0.2760059443186462,"[0.27690574682439584, 0.27496127986117974, 0.2743620550264894, 0.27167979762887584, 0.2821208422522902]"
all-other-subjects,V3,V2,train,sub-06,linear_predictivity,510,631,0.18277020168145408,
all-other-subjects,V3,V2,test,sub-06,linear_predictivity,510,631,0.2863999244389978,"[0.28609329353141355, 0.2829725961808597, 0.28655198672011317, 0.2837015364009882, 0.29268020936161465]"
all-other-subjects,V3,V3,train,sub-06,linear_predictivity,510,432,0.218323709206793,
all-other-subjects,V3,V3,test,sub-06,linear_predictivity,510,432,0.33285468248899236,"[0.33244100058129633, 0.3339081087746464, 0.3305056319498809, 0.3295348349477184, 0.3378838361914197]"
all-other-subjects,V3,V4,train,sub-06,linear_predictivity,510,560,0.2344053784739625,
all-other-subjects,V3,V4,test,sub-06,linear_predictivity,510,560,0.4153473036172355,"[0.4147469591828686, 0.4162531589689272, 0.4139190870699703, 0.41319345671251034, 0.41862385615190106]"
all-other-subjects,V3,V3A,train,sub-06,linear_predictivity,510,161,0.11273795784534305,
all-other-subjects,V3,V3A,test,sub-06,linear_predictivity,510,161,0.227268413051931,"[0.22119530500353363, 0.22349346369694273, 0.23278302578738433, 0.2239318967179488, 0.23493837405384546]"
all-other-subjects,V3,V3B,train,sub-06,linear_predictivity,510,86,0.059973935183062904,
all-other-subjects,V3,V3B,test,sub-06,linear_predictivity,510,86,0.19245856394552277,"[0.1733381466251874, 0.17460521276577964, 0.21621110347628245, 0.17417463760618287, 0.22396371925418146]"
all-other-subjects,V3,V6,train,sub-06,linear_predictivity,510,86,0.07509897568225295,
all-other-subjects,V3,V6,test,sub-06,linear_predictivity,510,86,0.22089487385669165,"[0.21716583274880644, 0.22010270167626958, 0.21684686734974654, 0.22457388752665067, 0.225785079981985]"
all-other-subjects,V3,V6A,train,sub-06,linear_predictivity,510,73,0.14555930821184423,
all-other-subjects,V3,V6A,test,sub-06,linear_predictivity,510,73,0.30258606777590724,"[0.3061994096385593, 0.29831141424198765, 0.30306577223168024, 0.2990605414338761, 0.3062932013334329]"
all-other-subjects,V3,V7,train,sub-06,linear_predictivity,510,83,0.16140887102001297,
all-other-subjects,V3,V7,test,sub-06,linear_predictivity,510,83,0.3372762959259471,"[0.3375872812370618, 0.34833076559187365, 0.3369271648468697, 0.31780319918454114, 0.34573306876938903]"
all-other-subjects,V3,V8,train,sub-06,linear_predictivity,510,107,0.15828958050635192,
all-other-subjects,V3,V8,test,sub-06,linear_predictivity,510,107,0.3393453279466131,"[0.3392459117836529, 0.3404065929815106, 0.3417556443709403, 0.3313020630575921, 0.3440164275393695]"
all-other-subjects,V3,FFC,train,sub-06,linear_predictivity,510,217,0.15327916440801298,
all-other-subjects,V3,FFC,test,sub-06,linear_predictivity,510,217,0.28260378195172936,"[0.2843622467716922, 0.28487235924540893, 0.28186550340337385, 0.2784181509793309, 0.28350064935884084]"
all-other-subjects,V3,PIT,train,sub-06,linear_predictivity,510,105,0.2357819808549107,
all-other-subjects,V3,PIT,test,sub-06,linear_predictivity,510,105,0.41846914937616936,"[0.4177480567984455, 0.4188287650963709, 0.42056702679117663, 0.41420865456804273, 0.42099324362681106]"
all-other-subjects,V3,IPS1,train,sub-06,linear_predictivity,510,150,0.082603264781831,
all-other-subjects,V3,IPS1,test,sub-06,linear_predictivity,510,150,0.22094934001191802,"[0.22499001477515929, 0.21767442798092104, 0.20729549881914258, 0.23109096885514058, 0.2236957896292266]"
all-other-subjects,V3,MST,train,sub-06,linear_predictivity,510,148,0.33168369144578563,
all-other-subjects,V3,MST,test,sub-06,linear_predictivity,510,148,0.46711661720891984,"[0.46846444167006324, 0.4625272407669192, 0.4604096471996755, 0.468275233999251, 0.47590652240869014]"
all-other-subjects,V3,MT,train,sub-06,linear_predictivity,510,95,0.36049597047453624,
all-other-subjects,V3,MT,test,sub-06,linear_predictivity,510,95,0.5273297551666094,"[0.5295342469056576, 0.5235480392756435, 0.5255175724658298, 0.5285406996349608, 0.5295082175509559]"
all-other-subjects,V3,FST,train,sub-06,linear_predictivity,510,174,0.22728678794068657,
all-other-subjects,V3,FST,test,sub-06,linear_predictivity,510,174,0.38528147927352624,"[0.38265744709713695, 0.384191536665536, 0.3791756459901307, 0.37905361621428235, 0.40132915040054523]"
all-other-subjects,V3,LO1,train,sub-06,linear_predictivity,510,75,0.17494622677729538,
all-other-subjects,V3,LO1,test,sub-06,linear_predictivity,510,75,0.2937791316341221,"[0.28783094782611846, 0.29151265264790105, 0.3000012121205444, 0.29179206640407546, 0.29775877917197113]"
all-other-subjects,V3,LO2,train,sub-06,linear_predictivity,510,78,0.23481335071781792,
all-other-subjects,V3,LO2,test,sub-06,linear_predictivity,510,78,0.4608406994922767,"[0.46180866227637024, 0.4576483798996698, 0.45940165422146095, 0.45860498149499573, 0.466739819568887]"
all-other-subjects,V3,LO3,train,sub-06,linear_predictivity,510,115,0.18589457717945984,
all-other-subjects,V3,LO3,test,sub-06,linear_predictivity,510,115,0.36374676706601344,"[0.35779760225759555, 0.3582176949161582, 0.357625755827687, 0.36598082178227354, 0.37911196054635304]"
all-other-subjects,V4,V1,train,sub-06,linear_predictivity,659,597,0.15942067576784552,
all-other-subjects,V4,V1,test,sub-06,linear_predictivity,659,597,0.24500247279507525,"[0.25220872949167944, 0.24813735118988106, 0.24538907578994917, 0.24203121370981118, 0.23724599379405548]"
all-other-subjects,V4,V2,train,sub-06,linear_predictivity,659,631,0.16120656470080585,
all-other-subjects,V4,V2,test,sub-06,linear_predictivity,659,631,0.271739455160014,"[0.2816335677348453, 0.27250349093324755, 0.2731448677647832, 0.26929617145077933, 0.2621191779164146]"
all-other-subjects,V4,V3,train,sub-06,linear_predictivity,659,432,0.2002943901371512,
all-other-subjects,V4,V3,test,sub-06,linear_predictivity,659,432,0.3227448585686715,"[0.33263977263988637, 0.32295774104470965, 0.32143716780575576, 0.31793546345066476, 0.3187541479023409]"
all-other-subjects,V4,V4,train,sub-06,linear_predictivity,659,560,0.26899894813179326,
all-other-subjects,V4,V4,test,sub-06,linear_predictivity,659,560,0.4705420472425752,"[0.47487329415190543, 0.4652490078211769, 0.4714180875664868, 0.4711272477584146, 0.4700425989148925]"
all-other-subjects,V4,V3A,train,sub-06,linear_predictivity,659,161,0.12486708766360397,
all-other-subjects,V4,V3A,test,sub-06,linear_predictivity,659,161,0.23185911270444798,"[0.24017737721342425, 0.23066199791969674, 0.23687742894803673, 0.22912631529040847, 0.22245244415067358]"
all-other-subjects,V4,V3B,train,sub-06,linear_predictivity,659,86,0.09692885026312277,
all-other-subjects,V4,V3B,test,sub-06,linear_predictivity,659,86,0.24714351693696185,"[0.24729840495354413, 0.24499259561886602, 0.24792417332685437, 0.24873521787151173, 0.24676719291403304]"
all-other-subjects,V4,V6,train,sub-06,linear_predictivity,659,86,0.09159375481144169,
all-other-subjects,V4,V6,test,sub-06,linear_predictivity,659,86,0.26440254138598573,"[0.263224216489044, 0.2623992380119594, 0.2607844215248709, 0.2707137612665421, 0.26489106963751224]"
all-other-subjects,V4,V6A,train,sub-06,linear_predictivity,659,73,0.18079477867184324,
all-other-subjects,V4,V6A,test,sub-06,linear_predictivity,659,73,0.3649077554631666,"[0.3708765446615061, 0.35536845926498617, 0.36362063721974835, 0.3731715124207419, 0.3615016237488505]"
all-other-subjects,V4,V7,train,sub-06,linear_predictivity,659,83,0.20689517062788376,
all-other-subjects,V4,V7,test,sub-06,linear_predictivity,659,83,0.40731502599115965,"[0.41076011136789486, 0.41114816570565893, 0.4048029796398124, 0.4030749220233343, 0.4067889512190977]"
all-other-subjects,V4,V8,train,sub-06,linear_predictivity,659,107,0.2279847671499413,
all-other-subjects,V4,V8,test,sub-06,linear_predictivity,659,107,0.4434719409255525,"[0.4445436675358814, 0.435658854723464, 0.44950464322324174, 0.44367591629073067, 0.4439766228544446]"
all-other-subjects,V4,FFC,train,sub-06,linear_predictivity,659,217,0.2047158115969218,
all-other-subjects,V4,FFC,test,sub-06,linear_predictivity,659,217,0.40652770635029223,"[0.4054453094830424, 0.40173999742482286, 0.40788867161069625, 0.4096557991225688, 0.40790875411033045]"
all-other-subjects,V4,PIT,train,sub-06,linear_predictivity,659,105,0.2910176602666529,
all-other-subjects,V4,PIT,test,sub-06,linear_predictivity,659,105,0.516086606044001,"[0.5149975165402523, 0.5127972473736833, 0.5230795060082553, 0.5121431815825216, 0.5174155787152926]"
all-other-subjects,V4,IPS1,train,sub-06,linear_predictivity,659,150,0.12107411684745675,
all-other-subjects,V4,IPS1,test,sub-06,linear_predictivity,659,150,0.2810124167024433,"[0.29586521588500614, 0.2781563767785274, 0.28987770976381677, 0.2527719099523349, 0.2883908711325313]"
all-other-subjects,V4,MST,train,sub-06,linear_predictivity,659,148,0.38665993026573037,
all-other-subjects,V4,MST,test,sub-06,linear_predictivity,659,148,0.5415794736585442,"[0.5390396558667353, 0.5400986403560235, 0.5334125267328865, 0.5471461373960824, 0.5482004079409935]"
all-other-subjects,V4,MT,train,sub-06,linear_predictivity,659,95,0.4156751434289221,
all-other-subjects,V4,MT,test,sub-06,linear_predictivity,659,95,0.585330370182316,"[0.5832565006835874, 0.5852178595359265, 0.5812759679759194, 0.5907270823594791, 0.5861744403566674]"
all-other-subjects,V4,FST,train,sub-06,linear_predictivity,659,174,0.3147418020786051,
all-other-subjects,V4,FST,test,sub-06,linear_predictivity,659,174,0.49091173371638036,"[0.48995122666793844, 0.483660801532403, 0.4917594402262354, 0.48750222354910366, 0.5016849766062212]"
all-other-subjects,V4,LO1,train,sub-06,linear_predictivity,659,75,0.24075575752613287,
all-other-subjects,V4,LO1,test,sub-06,linear_predictivity,659,75,0.43137331072509494,"[0.4262884793722949, 0.4202139882865963, 0.4408099090947077, 0.43282918065253273, 0.43672499621934274]"
all-other-subjects,V4,LO2,train,sub-06,linear_predictivity,659,78,0.322185984795932,
all-other-subjects,V4,LO2,test,sub-06,linear_predictivity,659,78,0.5839988809310921,"[0.5862021109299551, 0.5751358594337233, 0.5847106946838525, 0.5868272398261059, 0.5871184997818231]"
all-other-subjects,V4,LO3,train,sub-06,linear_predictivity,659,115,0.2636587612938625,
all-other-subjects,V4,LO3,test,sub-06,linear_predictivity,659,115,0.4941677902988972,"[0.4949233025330905, 0.48443480160286284, 0.4896489938422258, 0.49923979305018984, 0.5025920604661168]"
all-other-subjects,V3A,V1,train,sub-06,linear_predictivity,259,597,0.05195175576095605,
all-other-subjects,V3A,V1,test,sub-06,linear_predictivity,259,597,0.07518780402692586,"[0.08065578352964756, 0.07216105891008727, 0.07409855740188896, 0.07426820566054955, 0.074755414632456]"
all-other-subjects,V3A,V2,train,sub-06,linear_predictivity,259,631,0.07798990641387232,
all-other-subjects,V3A,V2,test,sub-06,linear_predictivity,259,631,0.13197745978648295,"[0.13669316030907105, 0.13292846808723088, 0.1315975392842705, 0.12690659894649994, 0.13176153230534252]"
all-other-subjects,V3A,V3,train,sub-06,linear_predictivity,259,432,0.07708896238372198,
all-other-subjects,V3A,V3,test,sub-06,linear_predictivity,259,432,0.12643364725133047,"[0.1311213627710461, 0.12436205394977057, 0.12253151089444311, 0.12270662520292602, 0.1314466834384665]"
all-other-subjects,V3A,V4,train,sub-06,linear_predictivity,259,560,0.12378239201500055,
all-other-subjects,V3A,V4,test,sub-06,linear_predictivity,259,560,0.2160222774120065,"[0.21422478097482908, 0.2130058492439229, 0.21458878235224824, 0.2148777873144816, 0.2234141871745507]"
all-other-subjects,V3A,V3A,train,sub-06,linear_predictivity,259,161,0.13769270015510576,
all-other-subjects,V3A,V3A,test,sub-06,linear_predictivity,259,161,0.27555107830139264,"[0.27553533809988945, 0.27838563429108354, 0.2765594296761809, 0.26988339173906084, 0.2773915977007484]"
all-other-subjects,V3A,V3B,train,sub-06,linear_predictivity,259,86,0.06662422756797425,
all-other-subjects,V3A,V3B,test,sub-06,linear_predictivity,259,86,0.19984040383634674,"[0.20253828005298732, 0.19933099514023153, 0.20157384585073393, 0.19492923832165834, 0.2008296598161226]"
all-other-subjects,V3A,V6,train,sub-06,linear_predictivity,259,86,0.07395430850684208,
all-other-subjects,V3A,V6,test,sub-06,linear_predictivity,259,86,0.20469170650428517,"[0.20810983431560814, 0.2042811523836555, 0.19656610206053882, 0.20697186033183554, 0.20752958342978783]"
all-other-subjects,V3A,V6A,train,sub-06,linear_predictivity,259,73,0.1724836436542294,
all-other-subjects,V3A,V6A,test,sub-06,linear_predictivity,259,73,0.33753311828145155,"[0.34494754070084443, 0.33103075971351703, 0.3353477026880388, 0.3393004322623824, 0.3370391560424753]"
all-other-subjects,V3A,V7,train,sub-06,linear_predictivity,259,83,0.220790952734809,
all-other-subjects,V3A,V7,test,sub-06,linear_predictivity,259,83,0.4156870381682891,"[0.41548363250514725, 0.42443533720812987, 0.4149390436233768, 0.40151265994377555, 0.42206451756101604]"
all-other-subjects,V3A,V8,train,sub-06,linear_predictivity,259,107,0.09329497261876506,
all-other-subjects,V3A,V8,test,sub-06,linear_predictivity,259,107,0.211404517918442,"[0.21611842576794757, 0.20779852149706202, 0.2147103923029839, 0.2059503082096666, 0.21244494181454993]"
all-other-subjects,V3A,FFC,train,sub-06,linear_predictivity,259,217,0.07943845844780195,
all-other-subjects,V3A,FFC,test,sub-06,linear_predictivity,259,217,0.14948733060865482,"[0.14216596696579764, 0.14977040921943865, 0.1499555811776854, 0.1438407403592187, 0.16170395532113385]"
all-other-subjects,V3A,PIT,train,sub-06,linear_predictivity,259,105,0.1162497046280293,
all-other-subjects,V3A,PIT,test,sub-06,linear_predictivity,259,105,0.22378855796800418,"[0.22190469612145947, 0.22100499380664262, 0.22389323961401503, 0.2210466593738495, 0.2310932009240541]"
all-other-subjects,V3A,IPS1,train,sub-06,linear_predictivity,259,150,0.07414891187007167,
all-other-subjects,V3A,IPS1,test,sub-06,linear_predictivity,259,150,0.1934665254564196,"[0.2026713967008759, 0.187853961184043, 0.18717146695707754, 0.1954364451170812, 0.19419935732302043]"
all-other-subjects,V3A,MST,train,sub-06,linear_predictivity,259,148,0.26840578563673384,
all-other-subjects,V3A,MST,test,sub-06,linear_predictivity,259,148,0.4814302150706314,"[0.47279310475788444, 0.47957722218936444, 0.4752900558047694, 0.4813359496751412, 0.4981547429259972]"
all-other-subjects,V3A,MT,train,sub-06,linear_predictivity,259,95,0.2648912939724736,
all-other-subjects,V3A,MT,test,sub-06,linear_predictivity,259,95,0.4796562661605225,"[0.46908711712521123, 0.4847740231462299, 0.47826339706514504, 0.47832327326408114, 0.4878335202019448]"
all-other-subjects,V3A,FST,train,sub-06,linear_predictivity,259,174,0.24557606159391512,
all-other-subjects,V3A,FST,test,sub-06,linear_predictivity,259,174,0.3946034076564884,"[0.3949848413349405, 0.3924283791411766, 0.39040844531172186, 0.38910947155746356, 0.4060859009371394]"
all-other-subjects,V3A,LO1,train,sub-06,linear_predictivity,259,75,0.12145555512414757,
all-other-subjects,V3A,LO1,test,sub-06,linear_predictivity,259,75,0.18338324240864765,"[0.18441720887974125, 0.17752919329139896, 0.18135695662092163, 0.18367682603568464, 0.18993602721549183]"
all-other-subjects,V3A,LO2,train,sub-06,linear_predictivity,259,78,0.13262056575959347,
all-other-subjects,V3A,LO2,test,sub-06,linear_predictivity,259,78,0.24847255344076152,"[0.2457745977825202, 0.24732121401135077, 0.24432512331898013, 0.24582619541225456, 0.25911563667870174]"
all-other-subjects,V3A,LO3,train,sub-06,linear_predictivity,259,115,0.14931862661280565,
all-other-subjects,V3A,LO3,test,sub-06,linear_predictivity,259,115,0.3121651652882457,"[0.31599885158458807, 0.3096450339727108, 0.3015595797787366, 0.30876458779550414, 0.3248577733096892]"
all-other-subjects,V3B,V1,train,sub-06,linear_predictivity,150,597,0.04637319962156966,
all-other-subjects,V3B,V1,test,sub-06,linear_predictivity,150,597,0.06629320014122617,"[0.06976127832480222, 0.06618267137017558, 0.06594782737077298, 0.06239558567923808, 0.06717863796114192]"
all-other-subjects,V3B,V2,train,sub-06,linear_predictivity,150,631,0.06506434477641107,
all-other-subjects,V3B,V2,test,sub-06,linear_predictivity,150,631,0.1150955064042554,"[0.11804168001615677, 0.11161334663285, 0.11686598631029643, 0.11285721894201993, 0.11609930011995381]"
all-other-subjects,V3B,V3,train,sub-06,linear_predictivity,150,432,0.07222789462828531,
all-other-subjects,V3B,V3,test,sub-06,linear_predictivity,150,432,0.1088944199102487,"[0.11087081408777913, 0.10551053930657804, 0.10871564715464833, 0.10762310682648148, 0.1117519921757566]"
all-other-subjects,V3B,V4,train,sub-06,linear_predictivity,150,560,0.1301205472571778,
all-other-subjects,V3B,V4,test,sub-06,linear_predictivity,150,560,0.21074396379248017,"[0.21059149957573164, 0.20800130172100192, 0.21080766478516105, 0.20987533412609014, 0.21444401875441602]"
all-other-subjects,V3B,V3A,train,sub-06,linear_predictivity,150,161,0.09523134776295739,
