model,layer,roi,split,subject,n_features_1_model,n_features_2_brain,metric,score
all-other-subjects,MT,V1,train,sub-02,100,435,rsa,0.061981335282325745
all-other-subjects,MT,V2,train,sub-02,100,567,rsa,0.0902152806520462
all-other-subjects,MT,V3,train,sub-02,100,538,rsa,0.13640300929546356
all-other-subjects,MT,V4,train,sub-02,100,630,rsa,0.1592264473438263
all-other-subjects,MT,V3A,train,sub-02,100,273,rsa,0.21193145215511322
all-other-subjects,MT,V3B,train,sub-02,100,148,rsa,0.15908733010292053
all-other-subjects,MT,V6,train,sub-02,100,147,rsa,0.13364742696285248
all-other-subjects,MT,V6A,train,sub-02,100,82,rsa,0.05636082589626312
all-other-subjects,MT,V7,train,sub-02,100,88,rsa,0.1638651341199875
all-other-subjects,MT,V8,train,sub-02,100,105,rsa,0.11382168531417847
all-other-subjects,MT,FFC,train,sub-02,100,269,rsa,0.12900376319885254
all-other-subjects,MT,PIT,train,sub-02,100,110,rsa,0.0831279307603836
all-other-subjects,MT,IPS1,train,sub-02,100,212,rsa,0.06291177868843079
all-other-subjects,MT,MST,train,sub-02,100,149,rsa,0.15334010124206543
all-other-subjects,MT,MT,train,sub-02,100,99,rsa,0.17017675936222076
all-other-subjects,MT,FST,train,sub-02,100,171,rsa,0.13561685383319855
all-other-subjects,MT,LO1,train,sub-02,100,78,rsa,0.13037939369678497
all-other-subjects,MT,LO2,train,sub-02,100,82,rsa,0.19159144163131714
all-other-subjects,MT,LO3,train,sub-02,100,124,rsa,0.16002002358436584
all-other-subjects,FST,V1,train,sub-02,175,435,rsa,0.035801962018013
all-other-subjects,FST,V2,train,sub-02,175,567,rsa,0.05113520100712776
all-other-subjects,FST,V3,train,sub-02,175,538,rsa,0.0975499078631401
all-other-subjects,FST,V4,train,sub-02,175,630,rsa,0.1532290279865265
all-other-subjects,FST,V3A,train,sub-02,175,273,rsa,0.14215205609798431
all-other-subjects,FST,V3B,train,sub-02,175,148,rsa,0.14209896326065063
all-other-subjects,FST,V6,train,sub-02,175,147,rsa,0.11060765385627747
all-other-subjects,FST,V6A,train,sub-02,175,82,rsa,0.05090177059173584
all-other-subjects,FST,V7,train,sub-02,175,88,rsa,0.16173072159290314
all-other-subjects,FST,V8,train,sub-02,175,105,rsa,0.12552320957183838
all-other-subjects,FST,FFC,train,sub-02,175,269,rsa,0.28758347034454346
all-other-subjects,FST,PIT,train,sub-02,175,110,rsa,0.150104820728302
all-other-subjects,FST,IPS1,train,sub-02,175,212,rsa,0.0922202616930008
all-other-subjects,FST,MST,train,sub-02,175,149,rsa,0.17016436159610748
all-other-subjects,FST,MT,train,sub-02,175,99,rsa,0.12792690098285675
all-other-subjects,FST,FST,train,sub-02,175,171,rsa,0.17195428907871246
all-other-subjects,FST,LO1,train,sub-02,175,78,rsa,0.12178894132375717
all-other-subjects,FST,LO2,train,sub-02,175,82,rsa,0.23013263940811157
all-other-subjects,FST,LO3,train,sub-02,175,124,rsa,0.2674919068813324
all-other-subjects,LO1,V1,train,sub-02,80,435,rsa,0.07994529604911804
all-other-subjects,LO1,V2,train,sub-02,80,567,rsa,0.09452255815267563
all-other-subjects,LO1,V3,train,sub-02,80,538,rsa,0.13247030973434448
all-other-subjects,LO1,V4,train,sub-02,80,630,rsa,0.21784646809101105
all-other-subjects,LO1,V3A,train,sub-02,80,273,rsa,0.1416907161474228
all-other-subjects,LO1,V3B,train,sub-02,80,148,rsa,0.14744414389133453
all-other-subjects,LO1,V6,train,sub-02,80,147,rsa,0.07598607242107391
all-other-subjects,LO1,V6A,train,sub-02,80,82,rsa,0.0408923476934433
all-other-subjects,LO1,V7,train,sub-02,80,88,rsa,0.12017890810966492
all-other-subjects,LO1,V8,train,sub-02,80,105,rsa,0.17742855846881866
all-other-subjects,LO1,FFC,train,sub-02,80,269,rsa,0.18608629703521729
all-other-subjects,LO1,PIT,train,sub-02,80,110,rsa,0.12644720077514648
all-other-subjects,LO1,IPS1,train,sub-02,80,212,rsa,0.0762878805398941
all-other-subjects,LO1,MST,train,sub-02,80,149,rsa,0.15357846021652222
all-other-subjects,LO1,MT,train,sub-02,80,99,rsa,0.16715988516807556
all-other-subjects,LO1,FST,train,sub-02,80,171,rsa,0.131930410861969
all-other-subjects,LO1,LO1,train,sub-02,80,78,rsa,0.15108837187290192
all-other-subjects,LO1,LO2,train,sub-02,80,82,rsa,0.21830330789089203
all-other-subjects,LO1,LO3,train,sub-02,80,124,rsa,0.2431739717721939
all-other-subjects,LO2,V1,train,sub-02,83,435,rsa,0.05913972854614258
all-other-subjects,LO2,V2,train,sub-02,83,567,rsa,0.07311180979013443
all-other-subjects,LO2,V3,train,sub-02,83,538,rsa,0.12101201713085175
all-other-subjects,LO2,V4,train,sub-02,83,630,rsa,0.1714940369129181
all-other-subjects,LO2,V3A,train,sub-02,83,273,rsa,0.10588866472244263
all-other-subjects,LO2,V3B,train,sub-02,83,148,rsa,0.11662811785936356
all-other-subjects,LO2,V6,train,sub-02,83,147,rsa,0.0783688947558403
all-other-subjects,LO2,V6A,train,sub-02,83,82,rsa,0.038712065666913986
all-other-subjects,LO2,V7,train,sub-02,83,88,rsa,0.10603261739015579
all-other-subjects,LO2,V8,train,sub-02,83,105,rsa,0.1133764386177063
all-other-subjects,LO2,FFC,train,sub-02,83,269,rsa,0.24479946494102478
all-other-subjects,LO2,PIT,train,sub-02,83,110,rsa,0.17933839559555054
all-other-subjects,LO2,IPS1,train,sub-02,83,212,rsa,0.0666961595416069
all-other-subjects,LO2,MST,train,sub-02,83,149,rsa,0.14324451982975006
all-other-subjects,LO2,MT,train,sub-02,83,99,rsa,0.1299048811197281
all-other-subjects,LO2,FST,train,sub-02,83,171,rsa,0.10939378291368484
all-other-subjects,LO2,LO1,train,sub-02,83,78,rsa,0.14398469030857086
all-other-subjects,LO2,LO2,train,sub-02,83,82,rsa,0.28292039036750793
all-other-subjects,LO2,LO3,train,sub-02,83,124,rsa,0.22113412618637085
all-other-subjects,LO3,V1,train,sub-02,125,435,rsa,0.04901433363556862
all-other-subjects,LO3,V2,train,sub-02,125,567,rsa,0.07617161422967911
all-other-subjects,LO3,V3,train,sub-02,125,538,rsa,0.1506313681602478
all-other-subjects,LO3,V4,train,sub-02,125,630,rsa,0.20313943922519684
all-other-subjects,LO3,V3A,train,sub-02,125,273,rsa,0.18706685304641724
all-other-subjects,LO3,V3B,train,sub-02,125,148,rsa,0.14591830968856812
all-other-subjects,LO3,V6,train,sub-02,125,147,rsa,0.1298236846923828
all-other-subjects,LO3,V6A,train,sub-02,125,82,rsa,0.05640110746026039
all-other-subjects,LO3,V7,train,sub-02,125,88,rsa,0.16062617301940918
all-other-subjects,LO3,V8,train,sub-02,125,105,rsa,0.1520349532365799
all-other-subjects,LO3,FFC,train,sub-02,125,269,rsa,0.2801942527294159
all-other-subjects,LO3,PIT,train,sub-02,125,110,rsa,0.1631878912448883
all-other-subjects,LO3,IPS1,train,sub-02,125,212,rsa,0.09850876033306122
all-other-subjects,LO3,MST,train,sub-02,125,149,rsa,0.18214330077171326
