model,layer,roi,split,subject,metric,n_features_1_model,n_features_2_brain,score,test_scores_list
all-other-subjects,V1,IPS1,test,sub-08,linear_predictivity,477,219,0.11597032796671536,"[0.11460973066219537, 0.13433742238669968, 0.1115194017526247, 0.12876170979362564, 0.09062337523843131]"
all-other-subjects,V1,MST,train,sub-08,linear_predictivity,477,140,0.09230875265625758,
all-other-subjects,V1,MST,test,sub-08,linear_predictivity,477,140,0.19129802140582147,"[0.17960279177078187, 0.20742248587279388, 0.17896007067849443, 0.1959940838365593, 0.19451067487047777]"
all-other-subjects,V1,MT,train,sub-08,linear_predictivity,477,99,0.0729061426159235,
all-other-subjects,V1,MT,test,sub-08,linear_predictivity,477,99,0.20272041321818715,"[0.2091669514624396, 0.21712466719840776, 0.19045905631494411, 0.19622554334277403, 0.2006258477723702]"
all-other-subjects,V1,FST,train,sub-08,linear_predictivity,477,149,0.1006740063080111,
all-other-subjects,V1,FST,test,sub-08,linear_predictivity,477,149,0.185747962581918,"[0.17879908064181688, 0.19138517354277032, 0.17206263691129522, 0.19609964895053494, 0.19039327286317262]"
all-other-subjects,V1,LO1,train,sub-08,linear_predictivity,477,79,0.031131137465714935,
all-other-subjects,V1,LO1,test,sub-08,linear_predictivity,477,79,0.06399814491581164,"[0.05017958185678788, 0.054855529892768616, 0.05904110535024403, 0.08558894131746693, 0.07032556616179078]"
all-other-subjects,V1,LO2,train,sub-08,linear_predictivity,477,83,0.10946929517178026,
all-other-subjects,V1,LO2,test,sub-08,linear_predictivity,477,83,0.22348710483548678,"[0.23095684707196976, 0.20453032220058487, 0.22300189239700602, 0.23046336699395228, 0.22848309551392096]"
all-other-subjects,V1,LO3,train,sub-08,linear_predictivity,477,125,0.06273219874428553,
all-other-subjects,V1,LO3,test,sub-08,linear_predictivity,477,125,0.1605224494555073,"[0.16099494655696817, 0.17739962540184837, 0.1444482803346916, 0.157288846369125, 0.16248054861490352]"
all-other-subjects,V2,V1,train,sub-08,linear_predictivity,554,560,0.12121327565198553,
all-other-subjects,V2,V1,test,sub-08,linear_predictivity,554,560,0.26630686737106535,"[0.2695021146725614, 0.26662371766045984, 0.25237841759727014, 0.2689969422990726, 0.27403314462596284]"
all-other-subjects,V2,V2,train,sub-08,linear_predictivity,554,482,0.2060750175497032,
all-other-subjects,V2,V2,test,sub-08,linear_predictivity,554,482,0.39030296234369855,"[0.3932260618286191, 0.387718677516902, 0.38164316285690025, 0.39405409419591547, 0.39487281532015606]"
all-other-subjects,V2,V3,train,sub-08,linear_predictivity,554,458,0.1281130096782961,
all-other-subjects,V2,V3,test,sub-08,linear_predictivity,554,458,0.2902606782364551,"[0.2967254550529766, 0.2847764509808351, 0.26969932576999855, 0.29788429146251094, 0.3022178679159544]"
all-other-subjects,V2,V4,train,sub-08,linear_predictivity,554,604,0.10745145848417903,
all-other-subjects,V2,V4,test,sub-08,linear_predictivity,554,604,0.23127329648340073,"[0.2365231097824148, 0.22794894756762654, 0.20908765376000624, 0.23645551164011194, 0.24635125966684412]"
all-other-subjects,V2,V3A,train,sub-08,linear_predictivity,554,226,0.08458972880327074,
all-other-subjects,V2,V3A,test,sub-08,linear_predictivity,554,226,0.20830701350655353,"[0.2086345564899487, 0.20688087735215102, 0.21412012962102797, 0.20523343620539794, 0.20666606786424208]"
all-other-subjects,V2,V3B,train,sub-08,linear_predictivity,554,147,0.08554946469585202,
all-other-subjects,V2,V3B,test,sub-08,linear_predictivity,554,147,0.22041399465238345,"[0.22899833276193124, 0.21869581292878865, 0.21820329302229494, 0.2180204874425328, 0.21815204710636962]"
all-other-subjects,V2,V6,train,sub-08,linear_predictivity,554,105,0.032008996010854524,
all-other-subjects,V2,V6,test,sub-08,linear_predictivity,554,105,0.04176413147659363,"[0.04494708680036664, 0.042366020873634266, 0.038500276825516454, 0.03336444517127436, 0.0496428277121764]"
all-other-subjects,V2,V6A,train,sub-08,linear_predictivity,554,84,0.07334578162609524,
all-other-subjects,V2,V6A,test,sub-08,linear_predictivity,554,84,0.16092517438919493,"[0.16598933931340729, 0.15540242429373893, 0.16142361828573887, 0.16169659850320758, 0.16011389154988193]"
all-other-subjects,V2,V7,train,sub-08,linear_predictivity,554,78,0.08775447593019645,
all-other-subjects,V2,V7,test,sub-08,linear_predictivity,554,78,0.20398985365033226,"[0.21989340226994308, 0.20721878212532852, 0.1645075390592213, 0.21346235249373757, 0.21486719230343082]"
all-other-subjects,V2,V8,train,sub-08,linear_predictivity,554,112,0.08370910925318029,
all-other-subjects,V2,V8,test,sub-08,linear_predictivity,554,112,0.15086043713371583,"[0.15714811901877898, 0.14692455322694403, 0.1490132549675359, 0.14362758217205096, 0.1575886762832694]"
all-other-subjects,V2,FFC,train,sub-08,linear_predictivity,554,275,0.06357943219130642,
all-other-subjects,V2,FFC,test,sub-08,linear_predictivity,554,275,0.16015226740184316,"[0.15908527953381507, 0.15024479830910895, 0.16079490501337584, 0.15734067208558042, 0.1732956820673356]"
all-other-subjects,V2,PIT,train,sub-08,linear_predictivity,554,117,0.0737059555466892,
all-other-subjects,V2,PIT,test,sub-08,linear_predictivity,554,117,0.17251311697725133,"[0.1715778039033563, 0.16738895075315768, 0.17533968975603653, 0.1633918030310387, 0.18486733744266748]"
all-other-subjects,V2,IPS1,train,sub-08,linear_predictivity,554,219,0.05861157902809503,
all-other-subjects,V2,IPS1,test,sub-08,linear_predictivity,554,219,0.16072897959114665,"[0.16829860029833518, 0.16437885924799323, 0.15460449296057474, 0.15666381630286205, 0.15969912914596793]"
all-other-subjects,V2,MST,train,sub-08,linear_predictivity,554,140,0.1102111752989866,
all-other-subjects,V2,MST,test,sub-08,linear_predictivity,554,140,0.2456681620980607,"[0.2410869260896522, 0.24343310276956182, 0.24025832300261207, 0.2443664328296073, 0.25919602579887024]"
all-other-subjects,V2,MT,train,sub-08,linear_predictivity,554,99,0.08761980282529704,
all-other-subjects,V2,MT,test,sub-08,linear_predictivity,554,99,0.2671646627276355,"[0.2700258225023877, 0.26991102281656976, 0.2694656746762638, 0.2571945285590894, 0.2692262650838671]"
all-other-subjects,V2,FST,train,sub-08,linear_predictivity,554,149,0.11517573480369908,
all-other-subjects,V2,FST,test,sub-08,linear_predictivity,554,149,0.2533227968299224,"[0.24700763777111073, 0.2507276341345669, 0.25211397189071727, 0.24838807349233127, 0.26837666686088585]"
all-other-subjects,V2,LO1,train,sub-08,linear_predictivity,554,79,0.04018427568021263,
all-other-subjects,V2,LO1,test,sub-08,linear_predictivity,554,79,0.12657029702196837,"[0.12777456197766887, 0.15251582719768766, 0.11501495081097111, 0.11472065563236926, 0.12282548949114491]"
all-other-subjects,V2,LO2,train,sub-08,linear_predictivity,554,83,0.13515562744612372,
all-other-subjects,V2,LO2,test,sub-08,linear_predictivity,554,83,0.2886592574196302,"[0.29430018683684067, 0.27818121726748113, 0.2868974482582538, 0.28383108972310256, 0.3000863450124731]"
all-other-subjects,V2,LO3,train,sub-08,linear_predictivity,554,125,0.0840068744976779,
all-other-subjects,V2,LO3,test,sub-08,linear_predictivity,554,125,0.24009598810812777,"[0.24893760585091063, 0.250970682458317, 0.22492663769514884, 0.2350334070381587, 0.2406116074981036]"
all-other-subjects,V3,V1,train,sub-08,linear_predictivity,495,560,0.11431514834029273,
all-other-subjects,V3,V1,test,sub-08,linear_predictivity,495,560,0.2543005227244838,"[0.24999671720901812, 0.2641877275556707, 0.24712507363379257, 0.2521337363404982, 0.2580593588834393]"
all-other-subjects,V3,V2,train,sub-08,linear_predictivity,495,482,0.1933115807252696,
all-other-subjects,V3,V2,test,sub-08,linear_predictivity,495,482,0.3843511393105429,"[0.3824330664651572, 0.38691574687060415, 0.3799132610098902, 0.38883505653075184, 0.3836585656763107]"
all-other-subjects,V3,V3,train,sub-08,linear_predictivity,495,458,0.14061940065948295,
all-other-subjects,V3,V3,test,sub-08,linear_predictivity,495,458,0.34583504306642276,"[0.3427483846926206, 0.3474442905608831, 0.33769849681113734, 0.3536075764233309, 0.34767646684414183]"
all-other-subjects,V3,V4,train,sub-08,linear_predictivity,495,604,0.144172336864966,
all-other-subjects,V3,V4,test,sub-08,linear_predictivity,495,604,0.3441194623556107,"[0.33854962483272033, 0.3444809880587804, 0.33962336066968507, 0.346838964609446, 0.3511043736074218]"
all-other-subjects,V3,V3A,train,sub-08,linear_predictivity,495,226,0.10235260593206791,
all-other-subjects,V3,V3A,test,sub-08,linear_predictivity,495,226,0.2645259791188964,"[0.2628108898595835, 0.2771454005158618, 0.26259926095065816, 0.2565356206328471, 0.2635387236355313]"
all-other-subjects,V3,V3B,train,sub-08,linear_predictivity,495,147,0.12773221738421306,
all-other-subjects,V3,V3B,test,sub-08,linear_predictivity,495,147,0.34421648303068236,"[0.3282946939717919, 0.3539913276317761, 0.3437709199707138, 0.3503772182923378, 0.3446482552867922]"
all-other-subjects,V3,V6,train,sub-08,linear_predictivity,495,105,0.05171588426244227,
all-other-subjects,V3,V6,test,sub-08,linear_predictivity,495,105,0.1335272994387518,"[0.13184672607852635, 0.15336864045687318, 0.11911960774840726, 0.12437660198114148, 0.13892492092881079]"
all-other-subjects,V3,V6A,train,sub-08,linear_predictivity,495,84,0.1193247855912733,
all-other-subjects,V3,V6A,test,sub-08,linear_predictivity,495,84,0.2849306102409902,"[0.2818913358912489, 0.298078550172047, 0.27959646280749534, 0.2822537544260606, 0.28283294790809943]"
all-other-subjects,V3,V7,train,sub-08,linear_predictivity,495,78,0.15368010316629288,
all-other-subjects,V3,V7,test,sub-08,linear_predictivity,495,78,0.3243288281252545,"[0.31067603779707514, 0.33102492689328206, 0.32457821425769967, 0.325907600111507, 0.32945736156670846]"
all-other-subjects,V3,V8,train,sub-08,linear_predictivity,495,112,0.11184165957530835,
all-other-subjects,V3,V8,test,sub-08,linear_predictivity,495,112,0.2762312622300601,"[0.2649507285777361, 0.2765107511521387, 0.2711529719205954, 0.28388138517289574, 0.2846604743269345]"
all-other-subjects,V3,FFC,train,sub-08,linear_predictivity,495,275,0.10101934993573142,
all-other-subjects,V3,FFC,test,sub-08,linear_predictivity,495,275,0.2889439750898108,"[0.2864580272535606, 0.2851483533309191, 0.2911478068150396, 0.2869390420108585, 0.2950266460386762]"
all-other-subjects,V3,PIT,train,sub-08,linear_predictivity,495,117,0.1294892230405865,
all-other-subjects,V3,PIT,test,sub-08,linear_predictivity,495,117,0.3513993072850253,"[0.34415652483690423, 0.34635585106318856, 0.3554946414342131, 0.3499970990753131, 0.36099242001550724]"
all-other-subjects,V3,IPS1,train,sub-08,linear_predictivity,495,219,0.09982706419147594,
all-other-subjects,V3,IPS1,test,sub-08,linear_predictivity,495,219,0.2705160098890022,"[0.2683973276769477, 0.2802471998609849, 0.2553727242464573, 0.2782376041020462, 0.27032519355857504]"
all-other-subjects,V3,MST,train,sub-08,linear_predictivity,495,140,0.18718578535609193,
all-other-subjects,V3,MST,test,sub-08,linear_predictivity,495,140,0.3727969869580118,"[0.3602603253469446, 0.3763039256272544, 0.36735638397866205, 0.3818875573669249, 0.3781767424702731]"
all-other-subjects,V3,MT,train,sub-08,linear_predictivity,495,99,0.14790704003566274,
all-other-subjects,V3,MT,test,sub-08,linear_predictivity,495,99,0.3479381384941993,"[0.34108325532073075, 0.35635247567056383, 0.34431668382786995, 0.3464096053228115, 0.3515286723290204]"
all-other-subjects,V3,FST,train,sub-08,linear_predictivity,495,149,0.2071490704961562,
all-other-subjects,V3,FST,test,sub-08,linear_predictivity,495,149,0.39374986470265566,"[0.3870200396637176, 0.39205078271946214, 0.3861842867897263, 0.40102625671600206, 0.40246795762437004]"
all-other-subjects,V3,LO1,train,sub-08,linear_predictivity,495,79,0.1144580535310282,
all-other-subjects,V3,LO1,test,sub-08,linear_predictivity,495,79,0.2944393208540544,"[0.2840475255342115, 0.3002435769972576, 0.281561137913641, 0.29700883577791815, 0.3093355280472436]"
all-other-subjects,V3,LO2,train,sub-08,linear_predictivity,495,83,0.22080173903671949,
all-other-subjects,V3,LO2,test,sub-08,linear_predictivity,495,83,0.48564157506985445,"[0.4871395238867745, 0.4793953438262907, 0.4857583492796555, 0.48592520666765165, 0.4899894516888997]"
all-other-subjects,V3,LO3,train,sub-08,linear_predictivity,495,125,0.14623858751382987,
all-other-subjects,V3,LO3,test,sub-08,linear_predictivity,495,125,0.34027986217288697,"[0.3419384241863342, 0.35126110015167983, 0.33287775801720426, 0.3401374228899152, 0.3351846056193015]"
all-other-subjects,V4,V1,train,sub-08,linear_predictivity,658,560,0.10279010775842638,
all-other-subjects,V4,V1,test,sub-08,linear_predictivity,658,560,0.21486846043841643,"[0.2136582063221108, 0.2235522034255486, 0.20923777437561078, 0.2134254251925569, 0.214468692876255]"
all-other-subjects,V4,V2,train,sub-08,linear_predictivity,658,482,0.1738642864486825,
all-other-subjects,V4,V2,test,sub-08,linear_predictivity,658,482,0.34310113952773014,"[0.33827095389507295, 0.34921497700629106, 0.3418541795708046, 0.3498166660507998, 0.3363489211156822]"
all-other-subjects,V4,V3,train,sub-08,linear_predictivity,658,458,0.13771119769159657,
all-other-subjects,V4,V3,test,sub-08,linear_predictivity,658,458,0.3257446616389178,"[0.31816650094987226, 0.33875640075879687, 0.31650431102639986, 0.32483476142647183, 0.33046133403304817]"
all-other-subjects,V4,V4,train,sub-08,linear_predictivity,658,604,0.17293534273651834,
all-other-subjects,V4,V4,test,sub-08,linear_predictivity,658,604,0.4034795517086097,"[0.40091238112180355, 0.40089917435787, 0.4084129714644342, 0.4036639497550181, 0.40350928184392276]"
all-other-subjects,V4,V3A,train,sub-08,linear_predictivity,658,226,0.11785051994649298,
all-other-subjects,V4,V3A,test,sub-08,linear_predictivity,658,226,0.2836889347462587,"[0.27594537291255666, 0.2959449211250099, 0.2848033392372134, 0.2891927905589111, 0.27255824989760263]"
all-other-subjects,V4,V3B,train,sub-08,linear_predictivity,658,147,0.16114622160287753,
all-other-subjects,V4,V3B,test,sub-08,linear_predictivity,658,147,0.3778618888524867,"[0.3690945212908575, 0.3829668415363156, 0.3902292675890388, 0.374713723462938, 0.3723050903832837]"
all-other-subjects,V4,V6,train,sub-08,linear_predictivity,658,105,0.06682770971533512,
all-other-subjects,V4,V6,test,sub-08,linear_predictivity,658,105,0.15001938039196056,"[0.14963925860189958, 0.1639013935280599, 0.1314403871767456, 0.1479863445744112, 0.1571295180786863]"
all-other-subjects,V4,V6A,train,sub-08,linear_predictivity,658,84,0.14657470982719695,
all-other-subjects,V4,V6A,test,sub-08,linear_predictivity,658,84,0.29506772521956115,"[0.2912956208905639, 0.2995835276975421, 0.29770773337551454, 0.28867787918932863, 0.2980738649448565]"
all-other-subjects,V4,V7,train,sub-08,linear_predictivity,658,78,0.18866029566252687,
all-other-subjects,V4,V7,test,sub-08,linear_predictivity,658,78,0.35946668801371456,"[0.3487890485412362, 0.3627391975839683, 0.36464544789089276, 0.36133130533380514, 0.3598284407186704]"
all-other-subjects,V4,V8,train,sub-08,linear_predictivity,658,112,0.14487153878697845,
all-other-subjects,V4,V8,test,sub-08,linear_predictivity,658,112,0.3461974482749263,"[0.3487626246189488, 0.34780530481000393, 0.36179668585756897, 0.32209016309121663, 0.350532462996893]"
all-other-subjects,V4,FFC,train,sub-08,linear_predictivity,658,275,0.14479363297490036,
all-other-subjects,V4,FFC,test,sub-08,linear_predictivity,658,275,0.4135907426803184,"[0.41732188121439806, 0.40994354576664477, 0.4175681176688176, 0.41170318848126086, 0.41141698027047124]"
all-other-subjects,V4,PIT,train,sub-08,linear_predictivity,658,117,0.18368519507903291,
all-other-subjects,V4,PIT,test,sub-08,linear_predictivity,658,117,0.4704414373366753,"[0.4648426906989461, 0.4711994197232019, 0.4745179839177655, 0.4675955200108486, 0.4740515723326148]"
all-other-subjects,V4,IPS1,train,sub-08,linear_predictivity,658,219,0.13192730423105997,
all-other-subjects,V4,IPS1,test,sub-08,linear_predictivity,658,219,0.30365081209918954,"[0.3053665821070134, 0.31356097688505397, 0.29905777078261897, 0.3025440357639927, 0.29772469495726867]"
all-other-subjects,V4,MST,train,sub-08,linear_predictivity,658,140,0.1991488474716048,
all-other-subjects,V4,MST,test,sub-08,linear_predictivity,658,140,0.3934767604550199,"[0.38411221964317416, 0.39940099391618683, 0.3922371268693808, 0.3950561756418864, 0.3965772862044715]"
all-other-subjects,V4,MT,train,sub-08,linear_predictivity,658,99,0.18290729662092095,
all-other-subjects,V4,MT,test,sub-08,linear_predictivity,658,99,0.39611882367695384,"[0.3930384037637735, 0.40191443752273903, 0.3983668617609313, 0.3921730371938206, 0.3951013781435046]"
all-other-subjects,V4,FST,train,sub-08,linear_predictivity,658,149,0.23309142080635134,
all-other-subjects,V4,FST,test,sub-08,linear_predictivity,658,149,0.4127349240048762,"[0.40690400632211576, 0.41627155942941546, 0.4109697249277353, 0.41517553640829136, 0.414353792936823]"
all-other-subjects,V4,LO1,train,sub-08,linear_predictivity,658,79,0.16369627744264578,
all-other-subjects,V4,LO1,test,sub-08,linear_predictivity,658,79,0.3733351374151883,"[0.3670146991563668, 0.3709453403222273, 0.3839999262040761, 0.37078858677858273, 0.37392713461468857]"
all-other-subjects,V4,LO2,train,sub-08,linear_predictivity,658,83,0.3209383895314172,
all-other-subjects,V4,LO2,test,sub-08,linear_predictivity,658,83,0.6179213007065998,"[0.6184192057040377, 0.6161914214167232, 0.6186657899494958, 0.6198646313755631, 0.6164654550871792]"
all-other-subjects,V4,LO3,train,sub-08,linear_predictivity,658,125,0.18785275563388398,
all-other-subjects,V4,LO3,test,sub-08,linear_predictivity,658,125,0.40937354787644614,"[0.4183196425388317, 0.40852722993492774, 0.4136796796339741, 0.40290958232065366, 0.4034316049538434]"
all-other-subjects,V3A,V1,train,sub-08,linear_predictivity,250,560,0.0252484532634592,
all-other-subjects,V3A,V1,test,sub-08,linear_predictivity,250,560,0.06720832761486199,"[0.06338937653208898, 0.06923398113967222, 0.06929124792693796, 0.06535926115779778, 0.06876777131781305]"
all-other-subjects,V3A,V2,train,sub-08,linear_predictivity,250,482,0.07733084184670494,
all-other-subjects,V3A,V2,test,sub-08,linear_predictivity,250,482,0.15630413502196136,"[0.15137510214479433, 0.158445225289265, 0.1578996086819003, 0.15958320823800012, 0.15421753075584707]"
all-other-subjects,V3A,V3,train,sub-08,linear_predictivity,250,458,0.05735635251915469,
all-other-subjects,V3A,V3,test,sub-08,linear_predictivity,250,458,0.16562324801380743,"[0.16348166603350336, 0.16679044565053605, 0.1650622624475505, 0.16737618490313477, 0.16540568103431255]"
all-other-subjects,V3A,V4,train,sub-08,linear_predictivity,250,604,0.0859039946953479,
all-other-subjects,V3A,V4,test,sub-08,linear_predictivity,250,604,0.21266183183897938,"[0.21463746448398388, 0.20750328992292805, 0.21563916294457378, 0.21074517266979612, 0.21478406917361523]"
all-other-subjects,V3A,V3A,train,sub-08,linear_predictivity,250,226,0.1083775709702921,
all-other-subjects,V3A,V3A,test,sub-08,linear_predictivity,250,226,0.23916717742418808,"[0.2382888379658228, 0.24517308767591534, 0.2415411343927514, 0.23371481410367306, 0.23711801298277796]"
all-other-subjects,V3A,V3B,train,sub-08,linear_predictivity,250,147,0.13582481955570608,
all-other-subjects,V3A,V3B,test,sub-08,linear_predictivity,250,147,0.31080630005341586,"[0.3133725930561384, 0.31705653312985393, 0.31483100031811134, 0.30799363244066813, 0.30077774132230745]"
all-other-subjects,V3A,V6,train,sub-08,linear_predictivity,250,105,0.05943539271879914,
all-other-subjects,V3A,V6,test,sub-08,linear_predictivity,250,105,0.09152606247167426,"[0.09893243076655957, 0.10168847922324986, 0.09069224285868017, 0.08027442335277804, 0.08604273615710374]"
all-other-subjects,V3A,V6A,train,sub-08,linear_predictivity,250,84,0.11457651786148391,
all-other-subjects,V3A,V6A,test,sub-08,linear_predictivity,250,84,0.24229008746230524,"[0.24186744038517777, 0.24508444497111648, 0.2453920371727418, 0.2446679379203101, 0.23443857686218025]"
all-other-subjects,V3A,V7,train,sub-08,linear_predictivity,250,78,0.2475686062797381,
all-other-subjects,V3A,V7,test,sub-08,linear_predictivity,250,78,0.4455793109602523,"[0.43929550459627237, 0.44502631423589134, 0.44637193036489253, 0.4367800052164955, 0.4604228003877091]"
all-other-subjects,V3A,V8,train,sub-08,linear_predictivity,250,112,0.06879887791345382,
all-other-subjects,V3A,V8,test,sub-08,linear_predictivity,250,112,0.1867411630345953,"[0.18520069782802887, 0.18779844933671175, 0.18368630443193362, 0.19038829017830633, 0.1866320733979961]"
all-other-subjects,V3A,FFC,train,sub-08,linear_predictivity,250,275,0.06208772864676827,
all-other-subjects,V3A,FFC,test,sub-08,linear_predictivity,250,275,0.18115183298818902,"[0.18504885126498039, 0.18213614388795143, 0.1849697413356735, 0.17129753353307572, 0.18230689491926408]"
all-other-subjects,V3A,PIT,train,sub-08,linear_predictivity,250,117,0.054224227828688396,
all-other-subjects,V3A,PIT,test,sub-08,linear_predictivity,250,117,0.16878073571281826,"[0.17041029818752512, 0.16299225407612894, 0.17894333958629136, 0.1631150106938583, 0.16844277602028768]"
all-other-subjects,V3A,IPS1,train,sub-08,linear_predictivity,250,219,0.10927608193038964,
all-other-subjects,V3A,IPS1,test,sub-08,linear_predictivity,250,219,0.23425211619657524,"[0.24120486397801102, 0.24378445274352958, 0.23035900097866763, 0.2326438727578035, 0.22326839052486455]"
all-other-subjects,V3A,MST,train,sub-08,linear_predictivity,250,140,0.19446948678901976,
all-other-subjects,V3A,MST,test,sub-08,linear_predictivity,250,140,0.36658559173693145,"[0.36348249458994847, 0.3661528452245252, 0.3643006262950196, 0.36511350285282396, 0.37387848972233984]"
all-other-subjects,V3A,MT,train,sub-08,linear_predictivity,250,99,0.14977724191718372,
all-other-subjects,V3A,MT,test,sub-08,linear_predictivity,250,99,0.31118971538369883,"[0.3132531658228368, 0.31578040275663644, 0.3123395926695428, 0.3087454414002789, 0.30582997426919917]"
all-other-subjects,V3A,FST,train,sub-08,linear_predictivity,250,149,0.20257116762915345,
all-other-subjects,V3A,FST,test,sub-08,linear_predictivity,250,149,0.3715862690482023,"[0.3658787385196122, 0.3747053327144127, 0.37310054219874417, 0.36399388065927496, 0.3802528511489674]"
all-other-subjects,V3A,LO1,train,sub-08,linear_predictivity,250,79,0.12083431540454986,
all-other-subjects,V3A,LO1,test,sub-08,linear_predictivity,250,79,0.24391359390535167,"[0.2532109474699965, 0.250274456703434, 0.23714768238199685, 0.23366423036444106, 0.24527065260688982]"
all-other-subjects,V3A,LO2,train,sub-08,linear_predictivity,250,83,0.09370579851433167,
all-other-subjects,V3A,LO2,test,sub-08,linear_predictivity,250,83,0.2495511396996542,"[0.25298490240100646, 0.24731620934562393, 0.24995116455989694, 0.2437926961309936, 0.25371072606075]"
all-other-subjects,V3A,LO3,train,sub-08,linear_predictivity,250,125,0.1501764390340019,
all-other-subjects,V3A,LO3,test,sub-08,linear_predictivity,250,125,0.31299468058108776,"[0.3181424942262413, 0.32022901324389397, 0.3090841685315945, 0.3117310205938008, 0.30578670630990823]"
all-other-subjects,V3B,V1,train,sub-08,linear_predictivity,150,560,0.022921621257409718,
all-other-subjects,V3B,V1,test,sub-08,linear_predictivity,150,560,0.05633404821513923,"[0.05625370093497647, 0.05096718810613623, 0.058179055023430494, 0.05774600193337812, 0.058524295077774874]"
all-other-subjects,V3B,V2,train,sub-08,linear_predictivity,150,482,0.06095672415446038,
all-other-subjects,V3B,V2,test,sub-08,linear_predictivity,150,482,0.11552188860540362,"[0.11326696285021304, 0.11302787452313391, 0.11335302031687537, 0.11967822033472336, 0.11828336500207243]"
all-other-subjects,V3B,V3,train,sub-08,linear_predictivity,150,458,0.046193966448940464,
all-other-subjects,V3B,V3,test,sub-08,linear_predictivity,150,458,0.125423911214379,"[0.12701272786141374, 0.12222922546674944, 0.12303834478052143, 0.12662254944230633, 0.1282167085209041]"
all-other-subjects,V3B,V4,train,sub-08,linear_predictivity,150,604,0.08100031912362894,
all-other-subjects,V3B,V4,test,sub-08,linear_predictivity,150,604,0.1918573752215745,"[0.1973640448736847, 0.1864680860646252, 0.1913352908538296, 0.1880676175182163, 0.19605183679751664]"
all-other-subjects,V3B,V3A,train,sub-08,linear_predictivity,150,226,0.07100921921449806,
